PM2.5,PM10,CO,O3,NO,NO2,SO2,NOx
99.50549277452032,95.68,1.7624107954797956,27.0735904200507,11.00451834510092,21.14244415434358,3.958648539141397,0.0
106.97531717111583,95.68,1.4342232017505552,55.10437907746491,12.377001403937804,40.70750670984829,6.878380285338626,25.84227289627676
48.57,95.68,0.89,30.84,9.89,21.69,9.16,23.52
31.91,46.08,0.63,11.14,9.51,10.02,14.87,19.54
13.879413914553409,24.342275758529368,0.4456450579488739,21.545042518586428,8.418952181281194,12.905543566860164,14.260147213260046,16.245514298604682
61.74,95.68,1.09,39.31,11.51,10.59,5.65,15.36
59.14123294131733,95.68,1.1511503063602926,15.98114603378059,13.552387520257334,22.76053169941177,6.422389229289214,23.367776040624875
38.26188959080954,95.68,1.4518002566517076,49.10390824728815,3.934559498533628,12.854346774636904,10.091671190982632,8.893314002314373
87.55798043784692,133.34298976480787,1.04,23.76245049830553,19.762631288434104,35.468417352427906,7.141218911406087,34.70896259735878
37.37,95.68,0.95,33.15,8.53,12.35,10.08,20.87
103.54411428824544,106.4367165368236,1.2959069582153289,31.516022043201616,13.42719812322949,32.897040987958654,8.804260357648909,27.0654258144464
48.57,38.927902989268055,0.5356748937348386,30.84,2.935747520479566,7.882975318795484,3.148083961695282,5.734499291565591
18.54,44.9,0.71,32.56,6.3,21.39,4.33,22.49
27.826258592473696,35.551679601573305,0.2771872921175718,4.290719858153496,2.198016005841392,1.0242768157276536,7.495720966859779,2.643223738625488
62.719929660491815,95.68,1.110493623862686,24.6048230116901,3.704137587821252,16.73293566679448,9.960284668885096,20.88027288831298
37.91,78.9,0.38,21.72,5.26,27.55,8.39,17.69
55.0074022301786,95.68,1.2496493175594687,26.155583496531367,3.1982240912456605,18.229449016804796,11.330614466136463,20.288271547331757
48.57,95.68,0.0,30.84,9.89,21.69,9.16,26.41
45.84,137.86,0.87,39.83,12.77,26.72,4.93,0.0
111.56814829499622,95.68,1.8462399765681183,43.16389114509355,11.439892452369074,31.614623154711797,7.652297897267959,26.444492033050125
39.72,103.81,0.81,17.53,19.66,26.29,9.68,30.06
48.16,108.47,0.66,40.88,13.22,29.96,5.47,26.68
123.76029754817652,95.68,0.5477738959285505,14.223795092598628,15.607983515786822,42.067903441563416,12.054705792160286,37.25064691460695
106.07148643300654,95.68,0.51,41.92184669700684,14.723975088755209,16.145427109588535,3.914582635323829,25.01918019299614
86.45168608391414,95.68,1.52306502840988,40.57633481643203,10.32720727709824,25.96588717002078,6.130263597030549,16.655845749557642
90.2062234647106,95.68,0.7307222690178468,29.76766800274629,3.797387880378639,19.35387529892319,6.320127934783552,22.94666069301157
70.1,75.55,0.81,13.83,10.55,6.16,9.02,23.52
24.513288927721984,48.27239201435079,0.9817607985649216,13.716378766275657,9.280697640182195,13.851428492562562,3.4997674226024857,16.097940107630887
76.18387660098959,91.06417808913804,1.2004971988432178,40.16365877726458,2.268659147544581,1.3520503467660785,5.881201164896313,2.713402255736625
130.86399381801684,95.68,1.4230823588856505,24.515880889181908,10.875575676291623,37.43781189548431,6.163616773077537,28.55989074542442
24.75,95.68,0.68,10.13,6.81,10.77,6.62,17.39
28.37220115088216,95.68,0.3269785158737006,12.610105017703622,5.581520646255569,8.583461948287468,4.83492739028243,13.105702715939303
10.946912063139289,34.54321272271513,0.1989638168145393,31.040507230404693,1.884456142537684,6.106663601110857,8.579025654901546,4.775036627057623
68.82504062880916,95.68,0.9503444149822984,26.13935951549788,8.48315356566247,9.133484025541955,7.15981807227779,14.435481734716417
13.905857192736867,41.19159448660129,0.3313773881187732,14.33726539300332,14.87660457122172,7.67750742389373,6.602653930033209,22.376866771353
129.02724832700017,95.68,1.336251938329741,44.81085443385225,4.204574083901107,12.679124959489736,10.521954062390405,17.71067886410377
30.539401612705788,95.68,0.2456481844262386,7.748826142418054,10.062929518442528,21.572099275614605,3.386359332991855,23.52
10.44266048421613,95.68,0.4348353240846886,26.9929797957273,6.89894383856911,5.216439646869929,8.778390088282517,7.890585008789982
48.57,95.68,0.0,30.84,9.89,21.69,9.16,23.52
32.983386670396456,95.68,1.640544436449904,30.941961566134943,2.3210434815431444,21.67147321155033,15.021369109006232,17.701678700706374
13.308620041254006,26.23067446191079,0.4812558190483281,29.786782865068137,2.306631843659243,9.116724948432491,15.639387607938044,6.705162933353186
9.386540643867772,26.20675785519489,0.3477229976122367,27.19874449428714,2.6117944311790926,11.38487571891464,3.8360998737839,8.079538329353728
37.31,85.68,0.11,54.45,6.09,25.09,4.14,8.5
96.18154010554927,95.68,0.5067520286766339,17.876685743303167,5.899096438116305,10.240155291446174,4.014964892561429,23.448732894951945
48.57,95.68,0.0,30.84,9.89,21.69,9.16,19.22
10.980227372899645,25.096825237722225,0.7283628299746028,8.922190285266671,2.92632251553298,3.7245845594035263,5.7725688373224,4.34055432357231
48.57,95.68,0.0,30.84,9.89,21.69,9.16,23.52
53.16127131423404,95.68,1.1183544105918917,45.22387859473548,5.397254461746691,8.431610918530572,6.265440846310018,8.883909500494465
15.606483009507148,23.880624160388752,0.4383826886798326,21.15156728308512,5.042113886785875,13.623234622640334,2.5159407735842008,18.665116169808737
45.87,98.28,0.88,27.92,5.3,8.87,7.81,12.6
18.498312614313576,36.48452128553843,0.2056981091475755,16.12729956763286,14.868298459817703,29.479233656771125,6.232771204846495,21.94512385183888
98.38921535734006,95.68,1.004815898764274,27.366858537517597,10.601005240137646,28.048245167523067,7.066855645674958,21.368277326001092
16.253881716726415,38.14798667093731,0.8170326699881443,29.06309782348769,3.043241832502964,8.305111152550387,5.478523092763791,6.89241832502964
132.399394446534,95.68,0.2483555256617925,30.692206981289267,8.394894390925504,25.91206981289266,3.289535629356428,19.37024222138641
44.02,95.86,0.68,18.32,2.96,31.2,6.76,23.52
48.57,95.68,0.0,30.84,9.89,21.69,9.16,23.52
108.0022552270608,95.68,0.4749873036509193,34.63562212110496,5.94498730365092,10.606409294747955,3.78519044523621,23.52
109.01245984803283,95.68,1.3261877539166675,39.65115372235103,5.687042183300501,14.902470743414144,8.143077533886377,14.725689785250008
112.9694326253308,95.68,0.8839197370325972,36.65874242172068,7.625561320627968,10.909903135340498,2.982229721107476,23.37164158359537
110.93199176776142,95.68,0.9625729773476152,22.10239991906912,8.164735194192806,16.71265047195911,8.974637021331077,19.0824593446251
81.40683968417383,95.68,0.7124162851171703,23.92520208521769,11.815483200573286,21.159278580010053,6.291071846249608,26.506926040553186
48.57,95.68,0.0,30.84,9.89,21.69,9.16,17.03
119.44737304357967,95.68,0.7200064281731806,23.221494177352987,5.289677881047199,14.57777230061065,10.119813582977764,23.52
21.40977603192931,28.968121243440464,0.6872644855408119,7.697467128627227,11.065247060847687,29.478976177811592,3.592365807084019,22.04053323607848
35.64737427636594,95.68,1.5852389403456233,28.87800452442132,1.9804931448391905,21.954138260929437,14.63220384194253,18.947895283647338
18.03446664974628,26.62742569007571,0.6839494738998422,12.308524393860749,9.89,43.39786285772814,6.000232542068049,28.557032786082694
57.98,95.68,0.79,27.11,7.82,20.51,5.65,15.03
11.404220577368768,33.646225722081695,0.1979739612065129,13.265149346874614,9.68136810426279,25.020809022578693,7.072430550082832,20.477302097288774
48.57,29.6275101109237,0.3010124494453814,30.84,6.824049797781527,9.616838157210042,12.928224090016869,23.52
20.59,68.6,0.83,14.61,17.54,22.78,6.0,29.88
125.12106650306757,95.68,1.8576010329576265,61.1584134897988,14.742738871451056,38.47809588101023,8.70064493365674,23.52
48.57,95.68,0.76,37.13,11.9,16.7,7.36,17.47
70.09014255946377,112.71586024431492,1.0994289719683834,35.75764421305339,9.028351186190328,15.35906477368572,8.539768044555172,23.890528181174837
107.32891818941408,95.68,0.5797190736795357,36.075882208600646,8.939581075575987,15.389162151151975,2.3909586028224714,24.380396750181543
114.8055738961001,95.68,1.0230267280463168,24.638636004067983,7.557975620265201,14.495231931591366,6.993765720097116,19.802570775368
122.30221182900443,94.0266330364109,0.6758596792179241,13.934068567499482,4.168914168095528,15.774135419577288,4.176106527152814,19.788950657387424
72.33929944176404,150.07078167717432,0.9398900971113244,39.31799528979245,15.516373204673712,33.41309080070597,9.253709077134111,41.616963860021
89.10586517752822,95.68,0.5462901355702862,37.76671509361236,13.655246748427745,36.44980313750958,8.921868853029473,31.866490389492714
103.05182155307668,145.5840166642407,1.2429316974943236,24.122079747151727,17.201404504784296,41.89621131662882,10.662000549431012,37.25455365330373
14.058133245255332,51.88163077815175,0.4130063794220362,8.788606643656042,10.264825649805148,26.252028408117862,7.640078658864309,22.312722918467557
32.7,103.88,0.55,47.71,3.83,11.83,8.41,9.5
58.43,95.68,1.23,53.25,6.11,18.69,4.43,13.71
88.21485133696399,95.68,1.1330540518406125,27.3398771826616,8.15716726360279,18.647733932999373,6.301502401394057,16.660912023349752
131.66959693028898,95.68,0.7386297545238055,30.261813574272995,7.186050299914586,21.60813574272995,7.365174066232246,19.662161227884404
94.64398384003492,95.68,0.1264600139669305,19.798375337661604,7.887055841126078,12.659449995744424,4.751366538927375,10.702184293087448
22.04,45.18,0.89,46.45,2.97,12.1,6.99,8.85
117.0545769024824,95.68,1.3860611358320063,18.604244543328026,10.144040757221338,21.28665194584981,6.364949053473328,19.86641710913471
29.62,53.91,0.98,36.38,6.66,30.03,2.79,22.24
10.07955361216734,47.54701229445069,0.11,12.752311058403496,2.757122475028427,19.092522954287027,9.462840798112328,12.354884870343422
25.387300716168586,95.68,0.0,14.167056045940855,14.686700866096688,16.826211525641227,8.882083694091031,23.52
33.33,63.66,0.66,14.61,10.15,26.3,6.74,36.42
13.002695247691014,33.993692200951585,0.4057304752308986,18.87610413210188,3.3479617257206886,12.286444111950749,6.669015342289409,8.926013791771625
114.28433249554875,95.68,0.8319542146540373,24.191651758164497,6.4986975872521,16.092759031401506,6.56076745633542,22.323371090766845
58.39,82.96,0.95,52.61,9.66,23.93,5.11,29.22
103.6783603921785,95.68,1.4310167689477995,25.02011179298533,11.06292254537131,40.58036731592951,9.124277347900552,29.56622837515889
52.17,110.27,0.55,56.6,8.16,23.32,9.19,29.75
103.59075679375177,95.68,0.6795899193787484,36.58582635254841,13.00073202852814,32.31152742454704,8.684558962849241,33.793005318646856
124.25472239996438,95.68,1.5547771645269015,42.02497325974323,9.74402843733729,35.84611417736549,6.4785560261343225,25.10217444620111
12.661233067964952,35.88666698555076,0.371111004816414,20.764194631381077,3.29654157411926,14.438396437654196,9.5092590112383,10.330987028363326
77.2299125906778,95.68,0.8135531325373824,23.628633445306384,7.733398815046664,9.408798125652613,6.176306066851053,17.134945143977482
12.76,95.68,0.97,22.06,8.84,18.32,4.46,16.78
99.2837455055326,95.68,1.1898150367638216,25.70149683367076,2.300768965972423,16.10468060678342,3.008629903509998,8.131849632361781
88.55066980290641,95.68,0.654171904592134,33.81122315155977,9.193678710637474,14.990906566556866,4.710213241852355,14.644731808796744
60.66014910992527,95.68,1.1476578600961496,25.01898377988505,3.5690235425317955,17.13260868188147,10.326257910438354,20.7221674087435
65.64,95.68,1.67,16.67,5.5,12.2,11.42,4.05
45.39,58.1,0.78,56.45,0.63,41.53,14.14,42.17
48.57,95.68,0.89,30.84,9.89,21.69,9.16,23.52
88.39646735067254,95.68,0.6318148082605829,20.29293002503601,6.7372887592004105,9.774575259323637,4.869630520152039,20.721401442047483
88.32056199638541,95.68,0.6842665553029563,16.04124287680015,3.5146310669932443,11.774457653781036,1.9949538219347416,14.990182255845143
42.62418838553032,95.68,1.4175365675944944,31.71391188140367,7.250089198296045,13.505954321152258,11.624787721823838,11.657593639676426
76.75,95.68,1.85,12.25,3.22,4.78,9.16,6.07
92.08958773177405,95.68,0.8773049465157676,39.33203748811763,7.76,27.886316822487903,6.717448064588897,20.167379889061717
95.67818070957136,128.75146020820287,0.2255894625002475,31.43217233906315,9.763105927343611,17.50954527304229,8.416259740819497,6.42577484590549
105.52545584285863,95.68,1.4670613656942202,31.53860118103207,9.454742842991411,28.482086201425474,7.634428778181119,22.146854661826563
104.23309740805824,95.68,0.6573087020579167,35.07616244404647,8.640007328196983,14.773647022831977,3.5331822871399465,23.38360305365008
64.99364933934895,95.93046613997026,1.5395728543428395,61.62928022151824,5.699551389922998,8.316044432459769,4.901057131932982,7.265509964703406
106.92317401544868,95.68,1.0222753281837789,21.525803070008685,9.70097512801905,37.50563096778932,10.723699844044267,26.90711279211094
64.41749516789025,95.68,1.0220782615856343,27.45599340885025,8.876327686918732,8.989108308960558,7.675575349122031,13.019873293518932
48.57,95.68,1.67,16.52,3.1,8.04,5.26,8.69
82.04419447901799,95.68,0.7957191339652278,50.198483572387694,6.847195453319743,9.800022625171062,4.787127577806555,23.52
112.77,95.68,0.89,38.36,7.78,10.19,2.48,23.52
30.745992862430388,95.68,0.5183484168608177,15.433665170937992,10.738830397207018,18.330667817426917,5.021294646238591,18.53191801887487
60.18,95.68,0.72,33.49,8.74,13.37,9.28,11.96
21.112709048622985,33.60087085912112,0.7033238497021497,32.78109846626953,3.0103471881608104,8.292965324813665,5.1445816846053125,6.73800800115399
24.23609715119508,90.64858769353216,0.4310250552948985,22.24764615588691,7.345626382372463,25.198587693532144,4.611495824117517,2.5396981398708034
108.27975681834631,95.68,0.9504379954587944,19.49339379291594,8.363864033607102,15.25250436694104,10.03844551952882,14.035272068121715
13.696973446021676,30.923783192472907,0.6965848740958354,20.15926386686252,0.7273415125904165,3.515051091749574,1.2669529406645763,2.072903865122077
9.44,38.95,0.43,14.61,18.22,10.59,7.93,27.45
42.02,65.44,0.0,5.45,7.68,8.22,12.36,15.9
24.807901898195365,36.05756373294195,0.7609901565884744,16.90101034187746,12.613425592869966,14.59712962590295,4.843979980866325,22.05673256633569
17.75448759747772,25.441203719419168,0.1779725420489368,5.175892383409554,1.0388489812691526,2.857697962538305,11.061361821484128,1.0839176261468104
16.91,39.49,0.3,25.21,3.41,27.03,7.1,16.84
13.446956096355942,25.65392956323807,0.3496125851732152,1.638421226494298,4.645653907736584,9.994217891796788,10.76173608817089,18.350690300484786
72.35898993114677,95.68,1.0057286539932762,15.34879091990285,6.825679437347787,31.3712604414046,7.908767383911081,22.41105714083677
11.23,95.68,0.76,43.98,4.15,5.48,3.98,9.18
20.24,53.62,0.95,9.97,3.2,10.32,3.9,5.99
25.74,95.68,0.0,14.42,17.33,16.62,5.49,23.52
73.15597236320568,95.68,0.7751175458967665,11.147220573625946,5.655900331981036,13.302446346416664,6.419563452399722,21.98556689190966
17.774606454215135,53.505258397623685,0.2617626344628153,15.369118682768592,4.024036355805616,21.75565813373987,7.484911964669648,14.248813172314076
12.374870398057068,95.68,0.7103695529697489,47.82030334351942,4.017782682181506,4.726999436608454,4.42144510715383,8.328119130426089
34.30184281922144,75.83062631245102,0.901155274079204,17.25968081711651,13.587670384848098,12.060308137495216,6.676962764784676,19.70572920687613
85.05524733021302,95.68,0.6203522855689235,12.679938241611808,5.500933255170313,12.196643985194966,5.113850420950868,23.52
130.87525166766193,95.68,0.4898725940734579,33.180372512159444,6.8180191928029945,27.545751585747915,6.136280074601024,16.29022624108596
90.24257830158842,109.97841185609556,1.14,28.360459149597936,15.2438491827385,34.00424419051427,5.931159647061458,24.994679793978975
17.876524537992502,42.77349619618392,0.4856364852207172,27.02840765798791,14.752352646155614,12.954502466388188,7.773839645500726,27.60734704466529
48.57,25.54116729431179,0.4114636901345991,31.133646584116345,6.941720279710519,9.386046261427122,11.971857450545778,22.412807961528536
38.07624347762274,95.68,0.9037083690690756,22.704082957503715,15.119742799852286,24.88404999309458,13.094301922824656,23.52
126.83835472501146,95.68,1.508033086676546,37.491475142594645,3.359733393064807,40.27582725170954,6.361378668053349,23.964324423823253
107.85,95.68,0.42,15.06,5.92,15.21,4.04,23.52
109.03089651133972,95.68,1.0074049643141871,20.174028779381956,7.313166324505525,15.222411560665885,2.879419354005164,17.409099653132
103.75077905884704,95.68,1.484724338516791,21.768013435647383,9.524800525121265,3.167889735406716,4.234624395094221,9.424173015550371
18.43680861745058,47.10521677548127,0.5388511516138345,21.97776963486267,8.258354990326616,11.540433550962527,5.915127581304539,16.173473129010528
16.75,36.94,0.0,25.74,1.33,4.59,13.59,3.53
24.564770935059087,48.68530454372788,0.3885757416449696,19.61794171983443,4.011001577148004,11.267312279461258,5.905229064940913,9.139969808485212
115.734564810836,95.68,1.4840102942551092,24.828949472207597,10.087440336291554,11.352591233071278,7.752218066323568,14.205299476881304
40.78,69.53,0.51,46.24,4.57,18.13,15.35,12.23
115.44873055119405,95.68,1.3796614803184086,24.695719856861157,9.641874522566264,11.494509709340562,7.371366743043876,15.528934788760727
48.57,95.68,0.89,30.84,9.89,21.69,9.16,23.52
